orderId,itemId,Quantity,Name,catId,catName
3189,35,1,Garlic Bread,29,Starters
3189,90,1,French Fries,29,Starters
3189,126,1,Water Bottle 1,38,Beverages 
3191,122,1,Water Bottle ,38,Beverages 
3191,97,1,Pepsi,38,Beverages 
3196,11,1,Garden Fresh Pizza ,27,Pizza 
3196,36,1,Cheese Garlic Bread ,29,Starters
3201,36,1,Cheese Garlic Bread ,29,Starters
3201,90,1,French Fries,29,Starters
3204,16,1,Corn Exotica Pizza,27,Pizza 
3204,27,1,Hot Chilli Pizza,27,Pizza 
3204,97,2,Pepsi,38,Beverages 
3206,11,1,Garden Fresh Pizza ,27,Pizza 
3206,97,1,Pepsi,38,Beverages 
3206,97,1,Pepsi,38,Beverages 
3207,25,1,Panner Tandoori Pizza,27,Pizza 
3207,126,1,Water Bottle 1,38,Beverages 
3210,99,1,Meal For 2 Veg,39,Meal Deal
3210,90,1,French Fries,29,Starters
3212,109,1,Cheesy Veggie Pasta,55,Pasta
3212,15,1,Veggie Lovers Pizza ,27,Pizza 
3212,90,1,French Fries,29,Starters
3215,35,1,Garlic Bread,29,Starters
3215,36,1,Cheese Garlic Bread ,29,Starters
3215,90,1,French Fries,29,Starters
3215,97,1,Pepsi,38,Beverages 
3219,7,1,Margherita Pizza,27,Pizza 
3219,36,1,Cheese Garlic Bread ,29,Starters
3221,90,1,French Fries,29,Starters
3221,77,1,Chicken Delight ,27,Pizza 
3224,122,1,Water Bottle ,38,Beverages 
3224,122,1,Water Bottle ,38,Beverages 
3224,97,1,Pepsi,38,Beverages 
3225,25,1,Panner Tandoori Pizza,27,Pizza 
3225,90,1,French Fries,29,Starters
3225,123,1,Pepsi 1,38,Beverages 
3225,123,1,Pepsi 1,38,Beverages 
3226,7,1,Margherita Pizza,27,Pizza 
3226,90,1,French Fries,29,Starters
3229,126,1,Water Bottle 1,38,Beverages 
3229,126,1,Water Bottle 1,38,Beverages 
3230,126,1,Water Bottle 1,38,Beverages 
3230,33,1,Potato Wedges,29,Starters
3231,25,1,Panner Tandoori Pizza,27,Pizza 
3231,90,1,French Fries,29,Starters
3231,90,1,French Fries,29,Starters
3232,11,1,Garden Fresh Pizza ,27,Pizza 
3232,123,1,Pepsi 1,38,Beverages 
3232,123,1,Pepsi 1,38,Beverages 
3232,123,1,Pepsi 1,38,Beverages 
3234,78,1,Chicken Sausage ,27,Pizza 
3234,39,1,Lava Cake,31,Desserts
3234,123,1,Pepsi 1,38,Beverages 
3236,19,1,Veg Feast Pizza ,27,Pizza 
3236,90,1,French Fries,29,Starters
3236,123,1,Pepsi 1,38,Beverages 
3237,78,1,Chicken Sausage ,27,Pizza 
3237,36,1,Cheese Garlic Bread ,29,Starters
3239,16,1,Corn Exotica Pizza,27,Pizza 
3239,88,1,Chicken Fingers(Boneless) ,29,Starters
3239,123,1,Pepsi 1,38,Beverages 
3240,88,1,Chicken Fingers(Boneless) ,29,Starters
3240,97,1,Pepsi,38,Beverages 
3245,33,1,Potato Wedges,29,Starters
3245,77,1,Chicken Delight ,27,Pizza 
3247,25,1,Panner Tandoori Pizza,27,Pizza 
3247,123,1,Pepsi 1,38,Beverages 
3248,7,1,Margherita Pizza,27,Pizza 
3248,90,1,French Fries,29,Starters
3249,90,1,French Fries,29,Starters
3249,11,1,Garden Fresh Pizza ,27,Pizza 
3249,123,1,Pepsi 1,38,Beverages 
3249,123,1,Pepsi 1,38,Beverages 
3249,123,1,Pepsi 1,38,Beverages 
3252,88,1,Chicken Fingers(Boneless) ,29,Starters
3252,11,1,Garden Fresh Pizza ,27,Pizza 
3252,123,1,Pepsi 1,38,Beverages 
3253,33,1,Potato Wedges,29,Starters
3253,97,1,Pepsi,38,Beverages 
3255,7,1,Margherita Pizza,27,Pizza 
3255,90,1,French Fries,29,Starters
3255,16,1,Corn Exotica Pizza,27,Pizza 
3256,82,1,Chicken Supreme ,27,Pizza 
3256,97,1,Pepsi,38,Beverages 
3256,97,1,Pepsi,38,Beverages 
3257,16,1,Corn Exotica Pizza,27,Pizza 
3257,90,1,French Fries,29,Starters
3257,123,1,Pepsi 1,38,Beverages 
3258,7,1,Margherita Pizza,27,Pizza 
3258,97,1,Pepsi,38,Beverages 
3259,11,1,Garden Fresh Pizza ,27,Pizza 
3259,39,1,Lava Cake,31,Desserts
3259,123,1,Pepsi 1,38,Beverages 
3260,15,1,Veggie Lovers Pizza ,27,Pizza 
3260,87,1,BBQ Cottage Cheese,28,Pizza Cones
3260,123,1,Pepsi 1,38,Beverages 
3260,123,1,Pepsi 1,38,Beverages 
3262,109,1,Cheesy Veggie Pasta,55,Pasta
3262,123,1,Pepsi 1,38,Beverages 
3262,36,1,Cheese Garlic Bread ,29,Starters
3264,16,1,Corn Exotica Pizza,27,Pizza 
3264,97,1,Pepsi,38,Beverages 
3264,90,1,French Fries,29,Starters
3265,16,1,Corn Exotica Pizza,27,Pizza 
3265,123,1,Pepsi 1,38,Beverages 
3266,17,1,Veg Supreme Pizza,27,Pizza 
3266,123,1,Pepsi 1,38,Beverages 
3266,123,1,Pepsi 1,38,Beverages 
3266,39,1,Lava Cake,31,Desserts
3270,78,1,Chicken Sausage ,27,Pizza 
3270,123,1,Pepsi 1,38,Beverages 
3273,97,1,Pepsi,38,Beverages 
3273,97,1,Pepsi,38,Beverages 
3274,16,1,Corn Exotica Pizza,27,Pizza 
3274,90,1,French Fries,29,Starters
3274,90,1,French Fries,29,Starters
3276,16,1,Corn Exotica Pizza,27,Pizza 
3276,123,1,Pepsi 1,38,Beverages 
3277,97,1,Pepsi,38,Beverages 
3277,97,1,Pepsi,38,Beverages 
3278,123,1,Pepsi 1,38,Beverages 
3278,123,1,Pepsi 1,38,Beverages 
3282,123,1,Pepsi 1,38,Beverages 
3282,123,1,Pepsi 1,38,Beverages 
3283,90,1,French Fries,29,Starters
3283,11,1,Garden Fresh Pizza ,27,Pizza 
3288,90,1,French Fries,29,Starters
3288,109,1,Cheesy Veggie Pasta,55,Pasta
3292,19,1,Veg Feast Pizza ,27,Pizza 
3292,79,1,Grilled Chicken ,27,Pizza 
3292,95,1,Mountain Dew ,38,Beverages 
3293,90,1,French Fries,29,Starters
3293,123,1,Pepsi 1,38,Beverages 
3296,79,1,Grilled Chicken ,27,Pizza 
3296,90,1,French Fries,29,Starters
3297,7,2,Margherita Pizza,27,Pizza 
3297,90,2,French Fries,29,Starters
3298,36,1,Cheese Garlic Bread ,29,Starters
3298,90,1,French Fries,29,Starters
3298,109,1,Cheesy Veggie Pasta,55,Pasta
3298,97,1,Pepsi,38,Beverages 
3299,97,1,Pepsi,38,Beverages 
3299,97,1,Pepsi,38,Beverages 
3300,86,1,Pepperoni,27,Pizza 
3300,36,1,Cheese Garlic Bread ,29,Starters
3300,36,1,Cheese Garlic Bread ,29,Starters
3300,25,1,Panner Tandoori Pizza,27,Pizza 
3300,123,1,Pepsi 1,38,Beverages 
3300,123,1,Pepsi 1,38,Beverages 
3303,77,1,Chicken Delight ,27,Pizza 
3303,122,1,Water Bottle ,38,Beverages 
3305,77,1,Chicken Delight ,27,Pizza 
3305,16,1,Corn Exotica Pizza,27,Pizza 
3307,36,1,Cheese Garlic Bread ,29,Starters
3307,36,1,Cheese Garlic Bread ,29,Starters
3307,90,1,French Fries,29,Starters
3307,123,1,Pepsi 1,38,Beverages 
3308,123,1,Pepsi 1,38,Beverages 
3308,123,1,Pepsi 1,38,Beverages 
3309,78,1,Chicken Sausage ,27,Pizza 
3309,90,1,French Fries,29,Starters
3309,37,1,Super Cheese,29,Starters
3309,37,1,Super Cheese,29,Starters
3310,90,1,French Fries,29,Starters
3310,95,1,Mountain Dew ,38,Beverages 
3314,90,2,French Fries,29,Starters
3314,35,1,Garlic Bread,29,Starters
3322,11,1,Garden Fresh Pizza ,27,Pizza 
3322,39,1,Lava Cake,31,Desserts
3322,123,1,Pepsi 1,38,Beverages 
3323,9,1,Simply Veggie Pizza,27,Pizza 
3323,96,1,7UP,38,Beverages 
3324,123,1,Pepsi 1,38,Beverages 
3324,123,1,Pepsi 1,38,Beverages 
3324,123,1,Pepsi 1,38,Beverages 
3327,7,1,Margherita Pizza,27,Pizza 
3327,123,1,Pepsi 1,38,Beverages 
3328,123,1,Pepsi 1,38,Beverages 
3328,123,1,Pepsi 1,38,Beverages 
3328,7,1,Margherita Pizza,27,Pizza 
3329,15,1,Veggie Lovers Pizza ,27,Pizza 
3329,87,1,BBQ Cottage Cheese,28,Pizza Cones
3329,123,1,Pepsi 1,38,Beverages 
3330,23,1,Jughalbandhi,27,Pizza 
3330,23,1,Jughalbandhi,27,Pizza 
3331,25,1,Panner Tandoori Pizza,27,Pizza 
3331,123,1,Pepsi 1,38,Beverages 
3332,29,1,Veg Kolhapuri Pizza,27,Pizza 
3332,90,1,French Fries,29,Starters
3332,97,1,Pepsi,38,Beverages 
3336,7,3,Margherita Pizza,27,Pizza 
3336,90,1,French Fries,29,Starters
3340,77,1,Chicken Delight ,27,Pizza 
3340,39,1,Lava Cake,31,Desserts
3341,15,1,Veggie Lovers Pizza ,27,Pizza 
3341,97,1,Pepsi,38,Beverages 
3346,16,2,Corn Exotica Pizza,27,Pizza 
3346,122,1,Water Bottle ,38,Beverages 
3348,7,1,Margherita Pizza,27,Pizza 
3348,87,1,BBQ Cottage Cheese,28,Pizza Cones
3348,123,1,Pepsi 1,38,Beverages 
3350,77,1,Chicken Delight ,27,Pizza 
3350,36,1,Cheese Garlic Bread ,29,Starters
3350,36,1,Cheese Garlic Bread ,29,Starters
3354,15,1,Veggie Lovers Pizza ,27,Pizza 
3354,109,1,Cheesy Veggie Pasta,55,Pasta
3355,77,1,Chicken Delight ,27,Pizza 
3355,11,1,Garden Fresh Pizza ,27,Pizza 
3356,7,1,Margherita Pizza,27,Pizza 
3356,36,1,Cheese Garlic Bread ,29,Starters
3358,88,1,Chicken Fingers(Boneless) ,29,Starters
3358,90,1,French Fries,29,Starters
3370,33,1,Potato Wedges,29,Starters
3370,34,1,Cheese Sticks ,29,Starters
3371,9,1,Simply Veggie Pizza,27,Pizza 
3371,123,1,Pepsi 1,38,Beverages 
3373,77,1,Chicken Delight ,27,Pizza 
3373,78,1,Chicken Sausage ,27,Pizza 
3373,123,2,Pepsi 1,38,Beverages 
3377,7,1,Margherita Pizza,27,Pizza 
3377,109,1,Cheesy Veggie Pasta,55,Pasta
3377,34,1,Cheese Sticks ,29,Starters
3377,123,3,Pepsi 1,38,Beverages 
3378,99,1,Meal For 2 Veg,39,Meal Deal
3378,34,1,Cheese Sticks ,29,Starters
3379,7,1,Margherita Pizza,27,Pizza 
3379,77,1,Chicken Delight ,27,Pizza 
3379,123,4,Pepsi 1,38,Beverages 
3384,97,3,Pepsi,38,Beverages 
3384,23,1,Jughalbandhi,27,Pizza 
3386,7,3,Margherita Pizza,27,Pizza 
3386,97,2,Pepsi,38,Beverages 
3387,98,1,Miranda,38,Beverages 
3387,36,1,Cheese Garlic Bread ,29,Starters
3387,33,1,Potato Wedges,29,Starters
3387,17,1,Veg Supreme Pizza,27,Pizza 
3388,109,1,Cheesy Veggie Pasta,55,Pasta
3388,33,1,Potato Wedges,29,Starters
3393,97,1,Pepsi,38,Beverages 
3393,95,2,Mountain Dew ,38,Beverages 
3394,77,1,Chicken Delight ,27,Pizza 
3394,77,1,Chicken Delight ,27,Pizza 
3395,17,1,Veg Supreme Pizza,27,Pizza 
3395,123,1,Pepsi 1,38,Beverages 
3395,123,1,Pepsi 1,38,Beverages 
3397,16,1,Corn Exotica Pizza,27,Pizza 
3397,98,1,Miranda,38,Beverages 
3399,17,1,Veg Supreme Pizza,27,Pizza 
3399,25,1,Panner Tandoori Pizza,27,Pizza 
3399,123,3,Pepsi 1,38,Beverages 
3403,110,1,Cheese Chicken Pasta ,55,Pasta
3403,123,2,Pepsi 1,38,Beverages 
3415,123,1,Pepsi 1,38,Beverages 
3415,123,1,Pepsi 1,38,Beverages 
3417,36,1,Cheese Garlic Bread ,29,Starters
3417,11,1,Garden Fresh Pizza ,27,Pizza 
3417,123,1,Pepsi 1,38,Beverages 
3418,7,1,Margherita Pizza,27,Pizza 
3418,36,1,Cheese Garlic Bread ,29,Starters
3418,90,1,French Fries,29,Starters
3418,126,1,Water Bottle 1,38,Beverages 
3419,7,1,Margherita Pizza,27,Pizza 
3419,7,1,Margherita Pizza,27,Pizza 
3419,90,1,French Fries,29,Starters
3420,79,1,Grilled Chicken ,27,Pizza 
3420,37,1,Super Cheese,29,Starters
3421,90,1,French Fries,29,Starters
3421,25,1,Panner Tandoori Pizza,27,Pizza 
3424,123,1,Pepsi 1,38,Beverages 
3424,123,1,Pepsi 1,38,Beverages 
3426,39,1,Lava Cake,31,Desserts
3426,81,1,All Meat Extravaganza,27,Pizza 
3426,124,1,Mountain Due 1,38,Beverages 
3427,36,1,Cheese Garlic Bread ,29,Starters
3427,97,1,Pepsi,38,Beverages 
3433,7,1,Margherita Pizza,27,Pizza 
3433,90,1,French Fries,29,Starters
3434,79,1,Grilled Chicken ,27,Pizza 
3434,79,1,Grilled Chicken ,27,Pizza 
3434,79,1,Grilled Chicken ,27,Pizza 
3434,21,1,Rainbow Veggie Pizza ,27,Pizza 
3436,90,1,French Fries,29,Starters
3436,90,1,French Fries,29,Starters
3438,7,1,Margherita Pizza,27,Pizza 
3438,90,1,French Fries,29,Starters
3438,126,1,Water Bottle 1,38,Beverages 
3439,29,2,Veg Kolhapuri Pizza,27,Pizza 
3439,90,2,French Fries,29,Starters
3439,97,4,Pepsi,38,Beverages 
3440,110,1,Cheese Chicken Pasta ,55,Pasta
3440,90,1,French Fries,29,Starters
3440,97,1,Pepsi,38,Beverages 
3442,7,3,Margherita Pizza,27,Pizza 
3442,97,5,Pepsi,38,Beverages 
3448,123,1,Pepsi 1,38,Beverages 
3448,123,1,Pepsi 1,38,Beverages 
3450,122,1,Water Bottle ,38,Beverages 
3450,97,2,Pepsi,38,Beverages 
3452,11,1,Garden Fresh Pizza ,27,Pizza 
3452,90,1,French Fries,29,Starters
3452,35,1,Garlic Bread,29,Starters
3456,7,1,Margherita Pizza,27,Pizza 
3456,97,1,Pepsi,38,Beverages 
3459,11,1,Garden Fresh Pizza ,27,Pizza 
3459,36,1,Cheese Garlic Bread ,29,Starters
3464,77,1,Chicken Delight ,27,Pizza 
3464,110,1,Cheese Chicken Pasta ,55,Pasta
3464,123,1,Pepsi 1,38,Beverages 
3465,7,5,Margherita Pizza,27,Pizza 
3465,95,1,Mountain Dew ,38,Beverages 
3465,97,4,Pepsi,38,Beverages 
3466,90,1,French Fries,29,Starters
3466,80,1,Sausage Lovers ,27,Pizza 
3466,123,1,Pepsi 1,38,Beverages 
3466,123,1,Pepsi 1,38,Beverages 
3469,77,1,Chicken Delight ,27,Pizza 
3469,36,1,Cheese Garlic Bread ,29,Starters
3469,39,1,Lava Cake,31,Desserts
3469,123,1,Pepsi 1,38,Beverages 
3470,77,1,Chicken Delight ,27,Pizza 
3470,7,1,Margherita Pizza,27,Pizza 
3470,123,1,Pepsi 1,38,Beverages 
3470,123,1,Pepsi 1,38,Beverages 
3470,36,1,Cheese Garlic Bread ,29,Starters
3472,36,1,Cheese Garlic Bread ,29,Starters
3472,7,1,Margherita Pizza,27,Pizza 
3473,90,1,French Fries,29,Starters
3473,36,1,Cheese Garlic Bread ,29,Starters
3477,7,1,Margherita Pizza,27,Pizza 
3477,36,1,Cheese Garlic Bread ,29,Starters
3478,77,1,Chicken Delight ,27,Pizza 
3478,123,1,Pepsi 1,38,Beverages 
3480,11,1,Garden Fresh Pizza ,27,Pizza 
3480,123,1,Pepsi 1,38,Beverages 
3480,123,1,Pepsi 1,38,Beverages 
3481,123,1,Pepsi 1,38,Beverages 
3481,90,1,French Fries,29,Starters
3482,77,1,Chicken Delight ,27,Pizza 
3482,88,1,Chicken Fingers(Boneless) ,29,Starters
3482,123,1,Pepsi 1,38,Beverages 
3482,123,1,Pepsi 1,38,Beverages 
3482,123,1,Pepsi 1,38,Beverages 
3482,123,1,Pepsi 1,38,Beverages 
3483,77,1,Chicken Delight ,27,Pizza 
3483,123,1,Pepsi 1,38,Beverages 
3483,123,1,Pepsi 1,38,Beverages 
3483,123,1,Pepsi 1,38,Beverages 
3484,90,1,French Fries,29,Starters
3484,97,1,Pepsi,38,Beverages 
3484,95,2,Mountain Dew ,38,Beverages 
3490,11,1,Garden Fresh Pizza ,27,Pizza 
3490,77,1,Chicken Delight ,27,Pizza 
3491,11,1,Garden Fresh Pizza ,27,Pizza 
3491,11,1,Garden Fresh Pizza ,27,Pizza 
3491,39,1,Lava Cake,31,Desserts
3491,39,1,Lava Cake,31,Desserts
3491,123,1,Pepsi 1,38,Beverages 
3492,7,1,Margherita Pizza,27,Pizza 
3492,89,1,Chicken Wings,29,Starters
3492,95,1,Mountain Dew ,38,Beverages 
3492,122,1,Water Bottle ,38,Beverages 
3493,7,1,Margherita Pizza,27,Pizza 
3493,78,1,Chicken Sausage ,27,Pizza 
3493,123,1,Pepsi 1,38,Beverages 
3495,77,1,Chicken Delight ,27,Pizza 
3495,78,1,Chicken Sausage ,27,Pizza 
3495,123,4,Pepsi 1,38,Beverages 
3497,77,1,Chicken Delight ,27,Pizza 
3497,90,1,French Fries,29,Starters
3500,90,1,French Fries,29,Starters
3500,11,1,Garden Fresh Pizza ,27,Pizza 
3500,36,1,Cheese Garlic Bread ,29,Starters
3500,123,1,Pepsi 1,38,Beverages 
3501,77,1,Chicken Delight ,27,Pizza 
3501,79,1,Grilled Chicken ,27,Pizza 
3505,9,1,Simply Veggie Pizza,27,Pizza 
3505,90,1,French Fries,29,Starters
3506,34,1,Cheese Sticks ,29,Starters
3506,88,1,Chicken Fingers(Boneless) ,29,Starters
3507,25,1,Panner Tandoori Pizza,27,Pizza 
3507,87,1,BBQ Cottage Cheese,28,Pizza Cones
3507,123,1,Pepsi 1,38,Beverages 
3508,33,1,Potato Wedges,29,Starters
3508,88,1,Chicken Fingers(Boneless) ,29,Starters
3509,34,1,Cheese Sticks ,29,Starters
3509,88,1,Chicken Fingers(Boneless) ,29,Starters
3511,7,2,Margherita Pizza,27,Pizza 
3511,9,1,Simply Veggie Pizza,27,Pizza 
3511,36,1,Cheese Garlic Bread ,29,Starters
3516,78,1,Chicken Sausage ,27,Pizza 
3516,123,1,Pepsi 1,38,Beverages 
3519,123,1,Pepsi 1,38,Beverages 
3519,123,1,Pepsi 1,38,Beverages 
3520,82,1,Chicken Supreme ,27,Pizza 
3520,123,3,Pepsi 1,38,Beverages 
3520,90,1,French Fries,29,Starters
3522,90,1,French Fries,29,Starters
3522,90,1,French Fries,29,Starters
3522,23,1,Jughalbandhi,27,Pizza 
3522,11,1,Garden Fresh Pizza ,27,Pizza 
3522,11,1,Garden Fresh Pizza ,27,Pizza 
3522,126,2,Water Bottle 1,38,Beverages 
3525,7,1,Margherita Pizza,27,Pizza 
3525,90,1,French Fries,29,Starters
3529,77,1,Chicken Delight ,27,Pizza 
3529,90,1,French Fries,29,Starters
3531,82,1,Chicken Supreme ,27,Pizza 
3531,34,1,Cheese Sticks ,29,Starters
3531,123,1,Pepsi 1,38,Beverages 
3534,109,1,Cheesy Veggie Pasta,55,Pasta
3534,11,1,Garden Fresh Pizza ,27,Pizza 
3535,77,1,Chicken Delight ,27,Pizza 
3535,123,1,Pepsi 1,38,Beverages 
3536,123,1,Pepsi 1,38,Beverages 
3536,123,1,Pepsi 1,38,Beverages 
3540,37,1,Super Cheese,29,Starters
3540,90,1,French Fries,29,Starters
3541,80,1,Sausage Lovers ,27,Pizza 
3541,37,1,Super Cheese,29,Starters
3542,36,1,Cheese Garlic Bread ,29,Starters
3542,25,1,Panner Tandoori Pizza,27,Pizza 
3542,109,1,Cheesy Veggie Pasta,55,Pasta
3543,99,1,Meal For 2 Veg,39,Meal Deal
3543,90,1,French Fries,29,Starters
3546,90,1,French Fries,29,Starters
3546,36,1,Cheese Garlic Bread ,29,Starters
3546,87,1,BBQ Cottage Cheese,28,Pizza Cones
3546,97,2,Pepsi,38,Beverages 
3551,11,1,Garden Fresh Pizza ,27,Pizza 
3551,90,1,French Fries,29,Starters
3552,81,2,All Meat Extravaganza,27,Pizza 
3552,11,1,Garden Fresh Pizza ,27,Pizza 
3552,82,1,Chicken Supreme ,27,Pizza 
3552,36,1,Cheese Garlic Bread ,29,Starters
3552,36,1,Cheese Garlic Bread ,29,Starters
3553,77,1,Chicken Delight ,27,Pizza 
3553,123,1,Pepsi 1,38,Beverages 
3557,7,1,Margherita Pizza,27,Pizza 
3557,37,1,Super Cheese,29,Starters
3561,123,4,Pepsi 1,38,Beverages 
3561,123,1,Pepsi 1,38,Beverages 
3562,110,1,Cheese Chicken Pasta ,55,Pasta
3562,90,1,French Fries,29,Starters
3564,7,1,Margherita Pizza,27,Pizza 
3564,90,1,French Fries,29,Starters
3565,33,1,Potato Wedges,29,Starters
3565,87,1,BBQ Cottage Cheese,28,Pizza Cones
3566,77,1,Chicken Delight ,27,Pizza 
3566,34,3,Cheese Sticks ,29,Starters
3566,97,3,Pepsi,38,Beverages 
3568,23,1,Jughalbandhi,27,Pizza 
3568,90,1,French Fries,29,Starters
3568,97,2,Pepsi,38,Beverages 
3571,90,1,French Fries,29,Starters
3571,97,1,Pepsi,38,Beverages 
3571,85,1,Tandoori Chicken,27,Pizza 
3576,16,1,Corn Exotica Pizza,27,Pizza 
3576,90,1,French Fries,29,Starters
3576,39,1,Lava Cake,31,Desserts
3577,7,1,Margherita Pizza,27,Pizza 
3577,33,1,Potato Wedges,29,Starters
3580,7,1,Margherita Pizza,27,Pizza 
3580,25,1,Panner Tandoori Pizza,27,Pizza 
3580,126,1,Water Bottle 1,38,Beverages 
3582,110,1,Cheese Chicken Pasta ,55,Pasta
3582,7,1,Margherita Pizza,27,Pizza 
3585,77,1,Chicken Delight ,27,Pizza 
3585,98,2,Miranda,38,Beverages 
3589,7,1,Margherita Pizza,27,Pizza 
3589,33,1,Potato Wedges,29,Starters
3591,7,1,Margherita Pizza,27,Pizza 
3591,36,1,Cheese Garlic Bread ,29,Starters
3591,123,1,Pepsi 1,38,Beverages 
3594,34,1,Cheese Sticks ,29,Starters
3594,88,1,Chicken Fingers(Boneless) ,29,Starters
3594,36,1,Cheese Garlic Bread ,29,Starters
3595,83,1,Supreme Combo,27,Pizza 
3595,123,1,Pepsi 1,38,Beverages 
3595,123,1,Pepsi 1,38,Beverages 
3595,90,1,French Fries,29,Starters
3596,98,2,Miranda,38,Beverages 
3596,122,1,Water Bottle ,38,Beverages 
3597,25,1,Panner Tandoori Pizza,27,Pizza 
3597,36,1,Cheese Garlic Bread ,29,Starters
3597,90,1,French Fries,29,Starters
3598,109,1,Cheesy Veggie Pasta,55,Pasta
3598,87,1,BBQ Cottage Cheese,28,Pizza Cones
3598,33,1,Potato Wedges,29,Starters
3599,95,1,Mountain Dew ,38,Beverages 
3599,97,3,Pepsi,38,Beverages 
3600,84,1,Punjabi Chicken Tikka ,27,Pizza 
3600,36,1,Cheese Garlic Bread ,29,Starters
3601,9,1,Simply Veggie Pizza,27,Pizza 
3601,36,1,Cheese Garlic Bread ,29,Starters
3601,123,1,Pepsi 1,38,Beverages 
3603,79,1,Grilled Chicken ,27,Pizza 
3603,123,1,Pepsi 1,38,Beverages 
3605,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
3605,87,1,BBQ Cottage Cheese,28,Pizza Cones
3606,9,1,Simply Veggie Pizza,27,Pizza 
3606,36,1,Cheese Garlic Bread ,29,Starters
3607,87,1,BBQ Cottage Cheese,28,Pizza Cones
3607,35,1,Garlic Bread,29,Starters
3609,9,1,Simply Veggie Pizza,27,Pizza 
3609,36,1,Cheese Garlic Bread ,29,Starters
3611,7,4,Margherita Pizza,27,Pizza 
3611,123,4,Pepsi 1,38,Beverages 
3613,7,1,Margherita Pizza,27,Pizza 
3613,123,1,Pepsi 1,38,Beverages 
3614,25,1,Panner Tandoori Pizza,27,Pizza 
3614,36,1,Cheese Garlic Bread ,29,Starters
3616,7,1,Margherita Pizza,27,Pizza 
3616,77,1,Chicken Delight ,27,Pizza 
3616,123,2,Pepsi 1,38,Beverages 
3617,7,1,Margherita Pizza,27,Pizza 
3617,90,1,French Fries,29,Starters
3617,39,2,Lava Cake,31,Desserts
3617,90,1,French Fries,29,Starters
3618,126,1,Water Bottle 1,38,Beverages 
3618,123,1,Pepsi 1,38,Beverages 
3619,77,1,Chicken Delight ,27,Pizza 
3619,123,1,Pepsi 1,38,Beverages 
3620,39,1,Lava Cake,31,Desserts
3620,39,1,Lava Cake,31,Desserts
3622,81,1,All Meat Extravaganza,27,Pizza 
3622,34,1,Cheese Sticks ,29,Starters
3624,15,1,Veggie Lovers Pizza ,27,Pizza 
3624,97,1,Pepsi,38,Beverages 
3624,97,1,Pepsi,38,Beverages 
3626,77,1,Chicken Delight ,27,Pizza 
3626,34,1,Cheese Sticks ,29,Starters
3627,7,1,Margherita Pizza,27,Pizza 
3627,77,1,Chicken Delight ,27,Pizza 
3627,90,1,French Fries,29,Starters
3629,77,1,Chicken Delight ,27,Pizza 
3629,126,1,Water Bottle 1,38,Beverages 
3631,82,1,Chicken Supreme ,27,Pizza 
3631,90,1,French Fries,29,Starters
3631,122,1,Water Bottle ,38,Beverages 
3632,86,1,Pepperoni,27,Pizza 
3632,127,1,Carry Bag,38,Beverages 
3635,9,1,Simply Veggie Pizza,27,Pizza 
3635,39,1,Lava Cake,31,Desserts
3637,123,4,Pepsi 1,38,Beverages 
3637,90,1,French Fries,29,Starters
3637,90,1,French Fries,29,Starters
3638,7,1,Margherita Pizza,27,Pizza 
3638,34,2,Cheese Sticks ,29,Starters
3640,90,2,French Fries,29,Starters
3640,11,1,Garden Fresh Pizza ,27,Pizza 
3641,7,1,Margherita Pizza,27,Pizza 
3641,96,1,7UP,38,Beverages 
3642,25,1,Panner Tandoori Pizza,27,Pizza 
3642,123,1,Pepsi 1,38,Beverages 
3642,34,1,Cheese Sticks ,29,Starters
3643,82,1,Chicken Supreme ,27,Pizza 
3643,90,1,French Fries,29,Starters
3643,16,1,Corn Exotica Pizza,27,Pizza 
3651,79,1,Grilled Chicken ,27,Pizza 
3651,97,1,Pepsi,38,Beverages 
3653,27,1,Hot Chilli Pizza,27,Pizza 
3653,29,1,Veg Kolhapuri Pizza,27,Pizza 
3653,90,1,French Fries,29,Starters
3653,97,1,Pepsi,38,Beverages 
3653,122,1,Water Bottle ,38,Beverages 
3656,79,1,Grilled Chicken ,27,Pizza 
3656,90,1,French Fries,29,Starters
3656,123,2,Pepsi 1,38,Beverages 
3657,25,1,Panner Tandoori Pizza,27,Pizza 
3657,77,1,Chicken Delight ,27,Pizza 
3659,7,1,Margherita Pizza,27,Pizza 
3659,90,1,French Fries,29,Starters
3659,97,1,Pepsi,38,Beverages 
3660,32,1,Chicken Tikka Pizza Cone,28,Pizza Cones
3660,7,1,Margherita Pizza,27,Pizza 
3660,36,1,Cheese Garlic Bread ,29,Starters
3660,123,1,Pepsi 1,38,Beverages 
3661,33,1,Potato Wedges,29,Starters
3661,37,1,Super Cheese,29,Starters
3661,34,1,Cheese Sticks ,29,Starters
3661,17,1,Veg Supreme Pizza,27,Pizza 
3662,7,1,Margherita Pizza,27,Pizza 
3662,90,1,French Fries,29,Starters
3672,123,1,Pepsi 1,38,Beverages 
3672,123,1,Pepsi 1,38,Beverages 
3672,123,1,Pepsi 1,38,Beverages 
3672,126,1,Water Bottle 1,38,Beverages 
3672,39,1,Lava Cake,31,Desserts
3672,39,1,Lava Cake,31,Desserts
3674,9,1,Simply Veggie Pizza,27,Pizza 
3674,9,1,Simply Veggie Pizza,27,Pizza 
3675,16,1,Corn Exotica Pizza,27,Pizza 
3675,33,1,Potato Wedges,29,Starters
